order_item_id,order_id,product_id,quantity,unit_price
7477,526,177,1,3147.92
7478,298,21,3,651.5
7479,1392,130,2,3752.98
7480,3475,147,2,2139.32
7481,2028,1,2,1748.2
7482,2465,115,4,2729.37
7483,1975,11,3,2074.52
7484,2416,81,3,4980.81
7485,3532,89,3,1908.68
7486,2685,110,4,2168.73
7487,1328,27,5,948.7
7488,2907,103,4,1731.91
7489,1407,14,5,3668.31
7490,3296,25,5,4873.2
7491,582,36,2,2718.05
7492,1074,19,5,1417.95
7493,3144,166,3,1710.25
7494,187,122,3,3402.63
7495,2941,97,3,369.16
7496,1747,58,5,1991.41
7497,2329,121,5,4483.51
7498,4213,195,5,464.65
7499,2861,113,1,1812.1
7500,255,156,2,150.79
7501,1997,10,5,974.25
7502,1701,53,1,4460.35
7503,4862,130,3,3752.98
7504,731,132,1,4240.78
7505,3066,111,4,155.71
7506,3530,103,5,1731.91
7507,4276,123,1,2303.22
7508,4465,108,3,4466.42
7509,3462,170,5,2387.19
7510,64,66,3,1996.07
7511,4839,59,3,4550.79
7512,1897,71,3,337.05
7513,2758,151,4,3524.16
7514,4094,80,5,226.32
7515,1814,190,2,4796.02
7516,3990,174,5,2212.47
7517,2048,131,2,736.05
7518,4500,14,5,3668.31
7519,219,137,2,1265.25
7520,1366,91,5,2663.66
7521,4587,9,1,3404.01
7522,914,195,4,464.65
7523,4732,151,5,3524.16
7524,2387,38,2,2905.17
7525,1173,42,5,1446.54
7526,3803,120,5,3429.48
7527,1941,180,3,3546.06
7528,4762,115,5,2729.37
7529,3680,30,4,3615.52
7530,284,124,1,1937.01
7531,4732,173,2,709.76
7532,1205,184,2,4757.3
7533,2964,90,3,3801.92
7534,1282,147,5,2139.32
7535,4151,11,2,2074.52
7536,2911,34,3,1016.61
7537,862,173,5,709.76
7538,4823,51,5,560.49
7539,4828,79,4,3629.97
7540,1349,87,2,1745.57
7541,4393,42,4,1446.54
7542,784,32,1,-100.0
7543,912,25,2,4873.2
7544,730,71,1,337.05
7545,3961,142,2,2364.31
7546,3275,37,2,760.38
7547,4971,118,3,925.76
7548,185,84,4,4737.36
7549,4675,191,2,81.25
7550,4008,148,1,3250.66
7551,2907,179,2,2927.37
7552,564,194,1,2886.29
7553,2217,58,4,1991.41
7554,2987,132,3,4240.78
7555,4508,87,3,1745.57
7556,432,169,1,2620.98
7557,1713,144,5,2820.22
7558,1240,50,2,4506.29
7559,219,121,1,4483.51
7560,414,4,4,1525.07
7561,3520,40,3,4828.05
7562,1947,168,3,4864.91
7563,2219,193,4,2690.69
7564,3338,116,2,531.16
7565,751,74,3,1267.56
7566,2302,8,5,652.3
7567,2617,159,5,169.47
7568,4998,2,5,2709.86
7569,4334,34,2,1016.61
7570,2486,66,3,1996.07
7571,4014,86,3,637.78
7572,735,16,5,342.1
7573,1835,200,2,559.55
7574,3281,110,2,2168.73
7575,2296,176,5,2176.21
7576,4865,173,1,709.76
7577,3014,67,5,38.18
7578,1924,53,3,4460.35
7579,4630,149,1,4496.99
7580,4346,127,2,328.69
7581,2105,90,2,3801.92
7582,794,177,3,3147.92
7583,383,13,4,877.15
7584,4424,131,1,736.05
7585,2673,135,1,2322.77
7586,4652,3,1,3877.2
7587,353,77,4,2559.59
7588,2045,121,4,4483.51
7589,895,176,1,2176.21
7590,4226,73,2,1245.98
7591,3681,132,2,4240.78
7592,257,132,1,4240.78
7593,343,176,5,2176.21
7594,1892,105,2,4959.45
7595,2551,129,3,76.98
7596,1791,175,5,2517.05
7597,4390,166,3,1710.25
7598,400,38,2,2905.17
7599,4405,47,4,2077.09
7600,578,128,4,21.76
7601,1141,191,1,81.25
7602,3203,191,5,81.25
7603,3770,97,1,369.16
7604,3073,35,3,4287.16
7605,4340,122,1,3402.63
7606,1393,73,1,1245.98
7607,1911,189,3,1682.79
7608,2307,131,2,736.05
7609,1895,74,4,1267.56
7610,1002,13,1,877.15
7611,3682,102,3,-100.0
7612,1674,24,2,2963.2
7613,225,32,5,-100.0
7614,3330,51,1,560.49
7615,4952,134,1,883.72
7616,1915,95,3,1719.44
7617,4636,2,4,2709.86
7618,2443,198,2,2584.83
7619,3932,82,4,3629.13
7620,940,28,5,3057.52
7621,190,40,2,4828.05
7622,1114,102,5,-100.0
7623,402,98,1,-100.0
7624,419,171,1,4875.43
7625,4507,86,1,637.78
7626,3669,2,1,2709.86
7627,2867,54,2,107.31
7628,4301,35,5,4287.16
7629,1673,192,3,4954.72
7630,2030,89,1,1908.68
7631,4272,123,4,2303.22
7632,3049,71,2,337.05
7633,3060,25,5,4873.2
7634,4478,147,1,2139.32
7635,1580,38,3,2905.17
7636,354,183,3,4040.56
7637,3881,122,3,3402.63
7638,3041,162,3,1229.58
7639,278,98,2,-100.0
7640,2548,130,1,3752.98
7641,1998,33,3,3398.73
7642,577,103,1,1731.91
7643,2727,143,3,3081.45
7644,89,23,4,4440.28
7645,497,128,4,21.76
7646,200,7,4,3125.61
7647,2343,142,1,2364.31
7648,3853,147,5,2139.32
7649,2013,78,4,1985.77
7650,3955,70,2,319.63
7651,2741,4,4,1525.07
7652,1792,62,5,729.82
7653,4123,128,1,21.76
7654,2591,199,2,-100.0
7655,1156,124,1,1937.01
7656,2009,70,4,319.63
7657,1565,112,1,1684.43
7658,4135,199,3,-100.0
7659,927,70,1,319.63
7660,2672,35,5,4287.16
7661,4638,126,2,4251.51
7662,3946,34,2,1016.61
7663,4713,169,5,2620.98
7664,2505,67,5,38.18
7665,1648,86,3,637.78
7666,4481,39,2,2333.6
7667,1809,123,4,2303.22
7668,4930,89,2,1908.68
7669,2882,150,3,3935.62
7670,2292,64,5,1190.2
7671,1179,95,5,1719.44
7672,4340,28,1,3057.52
7673,4703,169,2,2620.98
7674,981,137,5,1265.25
7675,4394,190,3,4796.02
7676,3868,124,2,1937.01
7677,460,64,2,1190.2
7678,987,13,3,877.15
7679,1326,54,2,107.31
7680,942,110,2,2168.73
7681,1353,146,5,4802.01
7682,1089,192,5,4954.72
7683,2956,138,5,294.5
7684,2465,39,4,2333.6
7685,3869,156,5,150.79
7686,4098,71,5,337.05
7687,631,65,1,1581.81
7688,895,3,5,3877.2
7689,2785,136,2,3716.48
7690,4834,186,5,798.91
7691,2194,136,4,3716.48
7692,357,190,2,4796.02
7693,4756,159,3,169.47
7694,4270,102,4,-100.0
7695,4415,195,1,464.65
7696,4781,140,4,2104.99
7697,1595,22,3,4837.29
7698,4277,91,4,2663.66
7699,84,5,5,2168.56
7700,920,78,2,1985.77
7701,324,111,2,155.71
7702,2525,90,1,3801.92
7703,1643,159,2,169.47
7704,913,83,1,2379.2
7705,4673,147,5,2139.32
7706,3815,70,1,319.63
7707,4665,20,3,3610.26
7708,4973,27,5,948.7
7709,3483,165,1,1911.42
7710,748,135,4,2322.77
7711,3007,33,2,3398.73
7712,1531,134,2,883.72
7713,1821,48,1,1200.53
7714,4772,20,3,3610.26
7715,856,4,3,1525.07
7716,1059,13,3,877.15
7717,4124,79,3,3629.97
7718,4972,140,2,2104.99
7719,2610,11,1,2074.52
7720,1583,184,2,4757.3
7721,2383,26,1,369.95
7722,3207,167,4,4980.53
7723,3844,79,4,3629.97
7724,2510,116,2,531.16
7725,4385,58,3,1991.41
7726,1177,158,1,-100.0
7727,2394,4,2,1525.07
7728,854,54,4,107.31
7729,2182,14,5,3668.31
7730,4628,143,2,3081.45
7731,673,39,3,2333.6
7732,2405,171,4,4875.43
7733,3883,108,5,4466.42
7734,780,174,1,2212.47
7735,3332,185,4,2653.6
7736,1726,76,1,1483.57
7737,4775,196,4,752.0
7738,817,84,5,4737.36
7739,963,155,3,3620.25
7740,2979,98,1,-100.0
7741,2183,110,3,2168.73
7742,3343,19,5,1417.95
7743,53,110,1,2168.73
7744,647,86,5,637.78
7745,976,44,4,3031.07
7746,586,17,3,129.68
7747,1022,11,5,2074.52
7748,4605,101,1,1667.37
7749,2905,34,1,1016.61
7750,1524,143,4,3081.45
7751,1696,192,4,4954.72
7752,975,173,1,709.76
7753,4874,161,4,3635.33
7754,2528,71,2,337.05
7755,4513,19,3,1417.95
7756,3021,89,2,1908.68
7757,2592,107,5,1766.94
7758,4479,107,5,1766.94
7759,144,130,2,3752.98
7760,3814,15,1,4357.17
7761,1959,91,5,2663.66
7762,1501,8,1,652.3
7763,1702,63,4,770.1
7764,1479,112,5,1684.43
7765,52,190,5,4796.02
7766,784,118,2,925.76
7767,4408,53,4,4460.35
7768,1707,65,4,1581.81
7769,696,12,1,4862.4
7770,2104,18,1,850.63
7771,846,138,1,294.5
7772,1805,191,1,81.25
7773,4047,37,3,760.38
7774,4585,12,4,4862.4
7775,456,1,5,1748.2
7776,2910,158,3,-100.0
7777,620,138,2,294.5
7778,3651,143,3,3081.45
7779,1737,24,3,2963.2
7780,4192,67,1,38.18
7781,2167,122,5,3402.63
7782,1748,14,4,3668.31
7783,3876,170,1,2387.19
7784,340,64,2,1190.2
7785,2846,143,3,3081.45
7786,3453,125,2,2865.74
7787,3402,122,3,3402.63
7788,4307,111,1,155.71
7789,1175,55,1,1111.45
7790,4928,108,2,4466.42
7791,2658,149,2,4496.99
7792,1004,18,3,850.63
7793,2333,2,5,2709.86
7794,4529,161,2,3635.33
7795,4465,101,4,1667.37
7796,1021,13,3,877.15
7797,3625,51,5,560.49
7798,1727,51,5,560.49
7799,4758,39,4,2333.6
7800,799,181,5,683.56
7801,2967,93,4,4958.13
7802,2255,77,5,2559.59
7803,4318,23,3,4440.28
7804,313,66,5,1996.07
7805,3301,174,4,2212.47
7806,2616,103,1,1731.91
7807,721,180,3,3546.06
7808,1761,112,2,1684.43
7809,988,146,3,4802.01
7810,3702,93,5,4958.13
7811,2650,41,1,4586.2
7812,779,156,2,150.79
7813,346,65,4,1581.81
7814,1280,61,2,926.94
7815,4648,53,1,4460.35
7816,2161,12,3,4862.4
7817,246,113,3,1812.1
7818,966,174,3,2212.47
7819,3110,76,3,1483.57
7820,4815,109,1,4774.93
7821,152,131,1,736.05
7822,3243,43,4,4302.52
7823,2473,13,4,877.15
7824,2022,77,3,2559.59
7825,867,96,5,4329.81
7826,4974,60,5,555.95
7827,1573,149,4,4496.99
7828,1701,184,2,4757.3
7829,2795,26,5,369.95
7830,4007,100,1,4795.38
7831,779,133,5,1348.28
7832,3481,173,1,709.76
7833,3078,4,3,1525.07
7834,1341,30,2,3615.52
7835,3566,189,1,1682.79
7836,1504,146,1,4802.01
7837,631,1,5,1748.2
7838,4454,134,3,883.72
7839,585,66,1,1996.07
7840,309,7,3,3125.61
7841,4150,134,3,883.72
7842,2452,178,2,4333.64
7843,3706,40,1,4828.05
7844,4046,19,2,1417.95
7845,117,167,2,4980.53
7846,1667,83,1,2379.2
7847,4196,153,2,1022.31
7848,1772,160,5,2178.42
7849,2560,181,2,683.56
7850,2859,24,1,2963.2
7851,2546,101,4,1667.37
7852,4575,153,2,1022.31
7853,4133,98,4,-100.0
7854,3396,156,4,150.79
7855,956,48,3,1200.53
7856,4519,79,5,3629.97
7857,2264,137,4,1265.25
7858,4960,72,1,2818.18
7859,1642,154,2,1864.28
7860,2429,86,1,637.78
7861,3795,186,1,798.91
7862,2396,82,5,3629.13
7863,1180,1,4,1748.2
7864,335,51,2,560.49
7865,984,23,3,4440.28
7866,1996,168,1,4864.91
7867,2112,60,2,555.95
7868,1003,92,2,336.66
7869,1561,137,1,1265.25
7870,2359,111,4,155.71
7871,4058,136,4,3716.48
7872,2573,186,3,798.91
7873,425,149,2,4496.99
7874,3187,43,1,4302.52
7875,2021,184,1,4757.3
7876,456,160,1,2178.42
7877,402,72,5,2818.18
7878,1851,116,1,531.16
7879,3077,179,2,2927.37
7880,3273,39,3,2333.6
7881,4708,123,4,2303.22
7882,1082,172,5,3055.81
7883,4023,128,4,21.76
7884,3203,54,4,107.31
7885,3505,120,5,3429.48
7886,1916,40,4,4828.05
7887,358,155,2,3620.25
7888,2415,15,5,4357.17
7889,4314,166,1,1710.25
7890,587,142,1,2364.31
7891,3153,159,3,169.47
7892,469,50,3,4506.29
7893,2454,171,1,4875.43
7894,1075,142,1,2364.31
7895,440,32,3,-100.0
7896,887,120,3,3429.48
7897,1715,109,2,4774.93
7898,4107,38,5,2905.17
7899,2660,79,5,3629.97
7900,1736,136,3,3716.48
7901,4252,138,4,294.5
7902,19,98,4,-100.0
7903,1863,116,4,531.16
7904,3270,13,2,877.15
7905,3036,34,5,1016.61
7906,2787,94,2,3230.41
7907,1260,78,5,1985.77
7908,4265,78,5,1985.77
7909,892,137,1,1265.25
7910,3415,133,3,1348.28
7911,4009,199,3,-100.0
7912,4175,19,2,1417.95
7913,4616,52,2,632.53
7914,4149,104,3,4619.03
7915,3599,146,5,4802.01
7916,3584,37,5,760.38
7917,3274,101,2,1667.37
7918,623,86,2,637.78
7919,4993,168,1,4864.91
7920,4338,156,3,150.79
7921,1432,15,3,4357.17
7922,2905,24,3,2963.2
7923,4844,53,2,4460.35
7924,2325,62,5,729.82
7925,3635,159,5,169.47
7926,4202,113,2,1812.1
7927,4073,180,1,3546.06
7928,326,102,1,-100.0
7929,1068,44,1,3031.07
7930,3134,86,1,637.78
7931,2736,188,2,3546.42
7932,3309,50,4,4506.29
7933,4557,164,1,1838.33
7934,2271,63,3,770.1
7935,3816,184,4,4757.3
7936,2987,167,4,4980.53
7937,132,5,1,2168.56
7938,1027,15,5,4357.17
7939,26,124,4,1937.01
7940,4644,137,4,1265.25
7941,4225,45,4,3551.27
7942,4965,27,5,948.7
7943,4815,189,2,1682.79
7944,4275,133,4,1348.28
7945,3523,52,5,632.53
7946,3423,136,1,3716.48
7947,3007,31,5,1939.57
7948,696,169,5,2620.98
7949,4080,78,5,1985.77
7950,877,33,4,3398.73
7951,2413,75,3,2091.44
7952,3728,54,2,107.31
7953,2214,123,2,2303.22
7954,1184,88,2,3820.04
7955,4070,148,5,3250.66
7956,1146,35,4,4287.16
7957,338,88,4,3820.04
7958,2849,91,5,2663.66
7959,3631,72,5,2818.18
7960,4445,53,4,4460.35
7961,542,43,5,4302.52
7962,1019,64,3,1190.2
7963,299,168,4,4864.91
7964,1785,26,4,369.95
7965,4361,102,4,-100.0
7966,3069,108,4,4466.42
7967,1358,118,2,925.76
7968,3619,4,1,1525.07
7969,2117,136,3,3716.48
7970,4063,100,3,4795.38
7971,136,145,5,3015.1
7972,386,8,5,652.3
7973,2005,170,2,2387.19
7974,1439,94,3,3230.41
7975,1488,54,1,107.31
7976,1440,191,3,81.25
7977,393,112,4,1684.43
7978,3077,195,4,464.65
7979,252,24,5,2963.2
7980,36,139,2,1457.29
7981,2756,11,2,2074.52
7982,2706,127,1,328.69
7983,831,69,2,4381.24
7984,4678,64,2,1190.2
7985,2046,116,1,531.16
7986,1920,58,2,1991.41
7987,1860,72,3,2818.18
7988,2038,69,5,4381.24
7989,2837,158,1,-100.0
7990,3446,161,2,3635.33
7991,4397,84,2,4737.36
7992,4251,197,4,679.44
7993,4276,168,1,4864.91
7994,2692,118,1,925.76
7995,501,84,4,4737.36
7996,3525,41,5,4586.2
7997,2127,200,5,559.55
7998,28,96,2,4329.81
7999,3785,155,1,3620.25
8000,4487,15,3,4357.17
8001,4026,12,4,4862.4
8002,1970,180,1,3546.06
8003,1673,18,3,850.63
8004,3217,12,4,4862.4
8005,748,38,1,2905.17
8006,3072,194,4,2886.29
8007,905,20,3,3610.26
8008,4289,52,1,632.53
8009,170,98,2,-100.0
8010,3739,132,5,4240.78
8011,1069,68,2,2362.37
8012,595,115,5,2729.37
8013,3363,184,1,4757.3
8014,1608,85,1,4247.78
8015,3152,156,3,150.79
8016,922,45,5,3551.27
8017,960,150,4,3935.62
8018,4573,191,3,81.25
8019,545,41,4,4586.2
8020,1934,93,4,4958.13
8021,1393,30,2,3615.52
8022,491,35,5,4287.16
8023,4287,114,3,505.47
8024,3446,22,2,4837.29
8025,3202,70,5,319.63
8026,678,57,1,399.2
8027,1652,13,4,877.15
8028,217,48,5,1200.53
8029,1776,123,2,2303.22
8030,2892,134,1,883.72
8031,2681,73,1,1245.98
8032,1876,106,2,4109.75
8033,2503,2,2,2709.86
8034,1943,114,1,505.47
8035,4292,178,3,4333.64
8036,4612,64,5,1190.2
8037,4996,63,5,770.1
8038,2972,40,4,4828.05
8039,2993,88,3,3820.04
8040,3975,106,3,4109.75
8041,348,188,2,3546.42
8042,1484,82,5,3629.13
8043,161,11,2,2074.52
8044,4137,4,5,1525.07
8045,760,54,1,107.31
8046,10,4,4,1525.07
8047,2667,39,3,2333.6
8048,3279,62,3,729.82
8049,1663,118,4,925.76
8050,793,102,1,-100.0
8051,687,155,2,3620.25
8052,2731,183,1,4040.56
8053,3102,32,5,-100.0
8054,1984,13,3,877.15
8055,4836,148,4,3250.66
8056,802,60,1,555.95
8057,4367,41,2,4586.2
8058,683,92,3,336.66
8059,4258,113,3,1812.1
8060,3205,108,5,4466.42
8061,4165,110,1,2168.73
8062,718,9,1,3404.01
8063,3523,41,1,4586.2
8064,4030,157,4,1928.55
8065,1085,158,2,-100.0
8066,4603,67,3,38.18
8067,2649,66,2,1996.07
8068,509,159,2,169.47
8069,3643,143,1,3081.45
8070,2277,27,2,948.7
8071,4747,3,1,3877.2
8072,3647,183,2,4040.56
8073,1135,70,5,319.63
8074,1249,154,2,1864.28
8075,3659,64,2,1190.2
8076,3767,108,5,4466.42
8077,3720,193,5,2690.69
8078,3534,182,3,4162.32
8079,1110,189,1,1682.79
8080,760,61,1,926.94
8081,4125,159,4,169.47
8082,3830,71,5,337.05
8083,552,56,2,1899.51
8084,2804,23,2,4440.28
8085,1652,191,2,81.25
8086,3971,123,1,2303.22
8087,351,43,4,4302.52
8088,4403,187,2,923.88
8089,4934,5,4,2168.56
8090,921,150,2,3935.62
8091,1095,44,4,3031.07
8092,4284,178,3,4333.64
8093,1482,112,1,1684.43
8094,4242,94,4,3230.41
8095,4652,10,4,974.25
8096,695,170,2,2387.19
8097,699,17,1,129.68
8098,4136,63,4,770.1
8099,1973,118,1,925.76
8100,1282,178,5,4333.64
8101,2666,134,1,883.72
8102,4078,113,4,1812.1
8103,1629,13,4,877.15
8104,935,81,2,4980.81
8105,4028,159,3,169.47
8106,20,139,1,1457.29
8107,2036,149,4,4496.99
8108,477,32,3,-100.0
8109,616,14,3,3668.31
8110,2408,110,4,2168.73
8111,384,3,5,3877.2
8112,1793,183,3,4040.56
8113,2387,77,3,2559.59
8114,2154,46,3,1952.31
8115,2272,164,2,1838.33
8116,2448,107,2,1766.94
8117,4454,123,2,2303.22
8118,4297,28,4,3057.52
8119,4607,151,4,3524.16
8120,4522,158,3,-100.0
8121,625,147,4,2139.32
8122,381,47,2,2077.09
8123,2819,93,2,4958.13
8124,1184,88,3,3820.04
8125,811,198,3,2584.83
8126,4557,97,2,369.16
8127,1337,58,5,1991.41
8128,4777,91,5,2663.66
8129,666,182,5,4162.32
8130,3157,165,5,1911.42
8131,3732,190,5,4796.02
8132,3994,110,1,2168.73
8133,620,183,5,4040.56
8134,3554,160,3,2178.42
8135,1812,127,1,328.69
8136,1582,180,1,3546.06
8137,4250,118,5,925.76
8138,4152,18,1,850.63
8139,1361,51,3,560.49
8140,475,136,5,3716.48
8141,86,99,3,520.25
8142,573,117,2,4072.16
8143,806,185,5,2653.6
8144,554,175,1,2517.05
8145,192,50,2,4506.29
8146,1232,111,5,155.71
8147,3940,172,5,3055.81
8148,4989,39,3,2333.6
8149,756,51,5,560.49
8150,4947,200,5,559.55
8151,786,56,4,1899.51
8152,2143,98,2,-100.0
8153,63,31,5,1939.57
8154,3446,121,2,4483.51
8155,99,89,2,1908.68
8156,1589,138,4,294.5
8157,1176,197,3,679.44
8158,1242,88,5,3820.04
8159,412,24,3,2963.2
8160,4640,139,1,1457.29
8161,1421,147,2,2139.32
8162,1047,72,2,2818.18
8163,1323,38,1,2905.17
8164,2371,4,4,1525.07
8165,976,65,2,1581.81
8166,4762,74,3,1267.56
8167,4138,153,3,1022.31
8168,2303,111,4,155.71
8169,79,79,5,3629.97
8170,3090,167,5,4980.53
8171,1152,164,2,1838.33
8172,79,12,2,4862.4
8173,1138,126,2,4251.51
8174,4445,28,1,3057.52
8175,3712,187,3,923.88
8176,3456,28,1,3057.52
8177,968,191,2,81.25
8178,3299,101,2,1667.37
8179,773,177,5,3147.92
8180,4964,36,2,2718.05
8181,1250,8,2,652.3
8182,4542,182,1,4162.32
8183,948,178,5,4333.64
8184,2091,99,5,520.25
8185,4973,173,1,709.76
8186,154,194,3,2886.29
8187,1488,118,3,925.76
8188,3742,111,3,155.71
8189,1918,181,4,683.56
8190,346,112,1,1684.43
8191,4672,164,3,1838.33
8192,1139,131,2,736.05
8193,2931,150,1,3935.62
8194,4484,9,1,3404.01
8195,2227,69,3,4381.24
8196,669,180,5,3546.06
8197,4636,114,3,505.47
8198,2821,133,3,1348.28
8199,1605,137,1,1265.25
8200,4825,76,5,1483.57
8201,1261,44,1,3031.07
8202,2699,16,1,342.1
8203,3288,31,1,1939.57
8204,507,114,1,505.47
8205,653,128,2,21.76
8206,4500,40,1,4828.05
8207,4686,111,1,155.71
8208,1066,177,1,3147.92
8209,4785,37,3,760.38
8210,4491,10,4,974.25
8211,4063,123,1,2303.22
8212,2844,119,2,1258.26
8213,4770,31,4,1939.57
8214,387,141,3,766.77
8215,2984,148,5,3250.66
8216,2268,43,1,4302.52
8217,4812,34,5,1016.61
8218,3734,133,4,1348.28
8219,4760,180,1,3546.06
8220,4155,131,3,736.05
8221,3171,80,4,226.32
8222,3714,189,4,1682.79
8223,455,88,4,3820.04
8224,1474,165,2,1911.42
8225,4488,198,3,2584.83
8226,4592,22,5,4837.29
8227,3485,8,5,652.3
8228,2565,111,1,155.71
8229,4105,8,3,652.3
8230,4715,51,5,560.49
8231,2197,122,2,3402.63
8232,4381,176,1,2176.21
8233,145,11,2,2074.52
8234,486,24,1,2963.2
8235,4406,33,3,3398.73
8236,4058,190,5,4796.02
8237,4979,175,5,2517.05
8238,1168,47,1,2077.09
8239,2123,146,4,4802.01
8240,3419,61,2,926.94
8241,1385,91,3,2663.66
8242,3499,6,1,958.78
8243,2030,32,4,-100.0
8244,4184,122,3,3402.63
8245,1019,86,4,637.78
8246,2499,164,3,1838.33
8247,859,112,4,1684.43
8248,1630,34,4,1016.61
8249,3915,133,4,1348.28
8250,1373,43,3,4302.52
8251,1424,130,2,3752.98
8252,2202,164,4,1838.33
8253,4317,149,3,4496.99
8254,4897,89,1,1908.68
8255,231,88,1,3820.04
8256,4423,25,4,4873.2
8257,4650,47,5,2077.09
8258,1764,146,5,4802.01
8259,1329,2,2,2709.86
8260,3434,37,2,760.38
8261,214,60,2,555.95
8262,2824,177,3,3147.92
8263,2998,39,2,2333.6
8264,3018,101,2,1667.37
8265,4671,196,2,752.0
8266,1408,38,3,2905.17
8267,2036,126,3,4251.51
8268,1317,15,5,4357.17
8269,2101,36,5,2718.05
8270,1755,182,2,4162.32
8271,541,116,5,531.16
8272,2775,151,2,3524.16
8273,824,100,3,4795.38
8274,183,57,5,399.2
8275,3847,39,5,2333.6
8276,3584,57,1,399.2
8277,4321,82,1,3629.13
8278,1138,61,2,926.94
8279,3661,166,4,1710.25
8280,718,29,4,1699.59
8281,1365,33,5,3398.73
8282,3556,149,2,4496.99
8283,867,151,1,3524.16
8284,4945,55,3,1111.45
8285,4689,99,4,520.25
8286,1002,131,4,736.05
8287,3526,127,3,328.69
8288,2934,177,2,3147.92
8289,3382,39,5,2333.6
8290,1043,185,4,2653.6
8291,4644,193,2,2690.69
8292,1309,25,4,4873.2
8293,3766,162,2,1229.58
8294,2325,5,5,2168.56
8295,4975,100,1,4795.38
8296,2523,104,4,4619.03
8297,1622,158,4,-100.0
8298,99,70,4,319.63
8299,4479,8,1,652.3
8300,3321,85,1,4247.78
8301,949,131,4,736.05
8302,2855,195,1,464.65
8303,1934,61,2,926.94
8304,2676,170,1,2387.19
8305,1554,167,2,4980.53
8306,3050,31,2,1939.57
8307,2602,124,5,1937.01
8308,2968,2,4,2709.86
8309,2584,119,5,1258.26
8310,4484,171,2,4875.43
8311,905,176,1,2176.21
8312,2286,117,2,4072.16
8313,1438,140,2,2104.99
8314,4,38,5,2905.17
8315,4865,125,2,2865.74
8316,1477,79,2,3629.97
8317,4114,102,4,-100.0
8318,4275,181,4,683.56
8319,1888,34,3,1016.61
8320,2861,29,2,1699.59
8321,73,100,4,4795.38
8322,2435,152,5,3907.36
8323,928,75,2,2091.44
8324,2327,147,2,2139.32
8325,2481,129,5,76.98
8326,1286,197,2,679.44
8327,4040,189,5,1682.79
8328,3673,43,5,4302.52
8329,1444,189,2,1682.79
8330,1623,97,5,369.16
8331,1901,28,3,3057.52
8332,2701,70,2,319.63
8333,1885,91,3,2663.66
8334,3857,134,2,883.72
8335,3527,138,5,294.5
8336,2604,109,1,4774.93
8337,2151,184,1,4757.3
8338,1820,77,4,2559.59
8339,2797,60,5,555.95
8340,1693,159,5,169.47
8341,4763,65,5,1581.81
8342,139,9,2,3404.01
8343,3618,193,3,2690.69
8344,1261,8,5,652.3
8345,357,186,4,798.91
8346,581,191,1,81.25
8347,1419,107,3,1766.94
8348,3291,143,3,3081.45
8349,579,84,4,4737.36
8350,3109,27,2,948.7
8351,2800,139,3,1457.29
8352,851,180,5,3546.06
8353,1711,32,4,-100.0
8354,3156,182,3,4162.32
8355,3090,34,2,1016.61
8356,247,4,2,1525.07
8357,4380,182,5,4162.32
8358,39,88,2,3820.04
8359,375,173,5,709.76
8360,640,136,2,3716.48
8361,4923,170,2,2387.19
8362,364,130,4,3752.98
8363,3681,70,3,319.63
8364,748,101,1,1667.37
8365,1651,12,4,4862.4
8366,3580,130,3,3752.98
8367,3204,167,3,4980.53
8368,2074,62,2,729.82
8369,1417,3,3,3877.2
8370,2125,112,5,1684.43
8371,3829,126,4,4251.51
8372,3883,57,4,399.2
8373,91,135,3,2322.77
8374,3750,30,5,3615.52
8375,1421,110,2,2168.73
8376,3567,187,3,923.88
8377,3929,185,3,2653.6
8378,158,158,5,-100.0
8379,2526,88,5,3820.04
8380,257,165,1,1911.42
8381,2939,29,2,1699.59
8382,4479,15,2,4357.17
8383,3476,46,5,1952.31
8384,3704,20,4,3610.26
8385,3078,17,5,129.68
8386,3912,179,1,2927.37
8387,1542,177,1,3147.92
8388,3641,59,1,4550.79
8389,4250,148,3,3250.66
8390,832,47,2,2077.09
8391,3969,190,1,4796.02
8392,1133,168,3,4864.91
8393,3340,113,3,1812.1
8394,3741,5,4,2168.56
8395,1501,160,4,2178.42
8396,1691,63,2,770.1
8397,2509,187,2,923.88
8398,658,7,2,3125.61
8399,4907,93,4,4958.13
8400,3051,114,3,505.47
8401,3866,139,5,1457.29
8402,232,98,2,-100.0
8403,62,56,2,1899.51
8404,1895,111,4,155.71
8405,82,33,5,3398.73
8406,33,55,2,1111.45
8407,1325,127,3,328.69
8408,3747,38,4,2905.17
8409,3265,157,2,1928.55
8410,1964,158,4,-100.0
8411,4467,98,3,-100.0
8412,1108,42,3,1446.54
8413,2941,183,5,4040.56
8414,4793,3,3,3877.2
8415,3183,22,5,4837.29
8416,1736,89,1,1908.68
8417,2206,112,3,1684.43
8418,2406,48,4,1200.53
8419,4342,64,5,1190.2
8420,740,60,3,555.95
8421,1586,71,3,337.05
8422,3396,177,2,3147.92
8423,4290,149,1,4496.99
8424,658,197,2,679.44
8425,1453,167,5,4980.53
8426,601,13,2,877.15
8427,2017,47,1,2077.09
8428,932,181,1,683.56
8429,3835,191,2,81.25
8430,1641,138,4,294.5
8431,1973,32,1,-100.0
8432,3460,51,1,560.49
8433,3474,2,3,2709.86
8434,3884,8,4,652.3
8435,1595,175,2,2517.05
8436,2376,111,3,155.71
8437,1261,98,3,-100.0
8438,2590,199,5,-100.0
8439,583,141,4,766.77
