order_id,customer_id,order_date,status
1752,484,2025-11-04,Cancelled
1753,826,2024-07-04,Cancelled
1754,488,2025-12-24,Pending
1755,366,2025-06-06,Completed
1756,559,2025-03-03,Cancelled
1757,308,2024-08-25,Cancelled
1758,579,2025-06-16,Completed
1759,509,2026-04-28,Cancelled
1760,943,2024-09-17,Returned
1761,313,2026-05-19,Completed
1762,523,2025-03-23,Completed
1763,754,2026-03-10,Cancelled
1764,337,2025-04-14,Pending
1765,767,2026-01-29,Completed
1766,987,2025-02-06,Cancelled
1767,568,2024-12-29,Cancelled
1768,700,2025-03-26,Completed
1769,959,2025-05-25,Completed
1770,9,2024-12-03,Returned
1771,783,2026-03-02,Cancelled
1772,969,2026-05-03,Cancelled
1773,607,2025-09-10,Pending
1774,63,2025-10-25,Returned
1775,169,2026-01-14,Cancelled
1776,388,2025-01-13,Pending
1777,199,2026-06-07,Cancelled
1778,24,2025-10-14,Returned
1779,836,2026-02-21,Pending
1780,99,2025-03-04,Returned
1781,247,2025-06-30,Pending
1782,10,2024-12-31,Completed
1783,608,2025-08-14,Completed
1784,656,2025-06-05,Pending
1785,972,2025-07-29,Returned
1786,516,2025-03-10,Returned
1787,752,2025-10-18,Returned
1788,934,2025-04-14,Returned
1789,715,2024-10-17,Cancelled
1790,67,2025-04-17,Cancelled
1791,32,2025-04-03,Pending
1792,730,2024-07-02,Completed
1793,775,2024-09-28,Pending
1794,358,2026-06-23,Completed
1795,5,2024-10-16,Returned
1796,829,2025-06-21,Returned
1797,877,2025-04-16,Completed
1798,599,2024-08-30,Completed
1799,130,2024-12-03,Returned
1800,382,2024-08-03,Completed
1801,853,2026-05-09,Completed
1802,30,2026-04-23,Cancelled
1803,12,2025-01-07,Returned
1804,980,2024-08-24,Cancelled
1805,941,2024-07-17,Cancelled
1806,297,2026-03-13,Cancelled
1807,55,2026-06-07,Pending
1808,478,2024-11-25,Completed
1809,503,2026-04-15,Returned
1810,816,2024-07-06,Pending
1811,93,2026-06-15,Cancelled
1812,369,2025-05-15,Pending
1813,630,2026-01-08,Cancelled
1814,737,2026-04-26,Returned
1815,177,2025-08-02,Pending
1816,813,2025-06-10,Returned
1817,576,2025-07-21,Completed
1818,220,2025-06-01,Cancelled
1819,470,2026-03-28,Pending
1820,327,2025-03-16,Cancelled
1821,702,2025-11-27,Pending
1822,716,2026-01-23,Completed
1823,502,2024-08-04,Completed
1824,211,2025-03-18,Returned
1825,802,2024-11-04,Pending
1826,801,2026-02-11,Pending
1827,563,2026-01-09,Cancelled
1828,440,2025-10-11,Returned
1829,948,2025-05-10,Cancelled
1830,929,2025-04-10,Cancelled
1831,826,2025-08-12,Returned
1832,694,2025-01-07,Cancelled
1833,219,2025-02-19,Cancelled
1834,86,2025-01-11,Completed
1835,300,2025-07-20,Pending
1836,632,2025-03-10,Cancelled
1837,672,2026-01-24,Returned
1838,470,2025-09-16,Completed
1839,455,2025-10-23,Returned
1840,20,2026-02-14,Completed
1841,60,2025-11-25,Returned
1842,525,2026-05-05,Completed
1843,894,2026-03-02,Returned
1844,626,2025-02-03,Returned
1845,112,2024-12-04,Returned
1846,368,2025-12-02,Pending
1847,28,2026-05-05,Returned
1848,537,2024-12-25,Completed
1849,711,2024-07-11,Returned
1850,847,2025-04-30,Pending
1851,63,2024-11-11,Returned
1852,818,2025-06-26,Cancelled
1853,843,2025-03-21,Cancelled
1854,84,2026-03-25,Completed
1855,409,2024-08-07,Pending
1856,784,2025-04-01,Returned
1857,220,2025-10-17,Completed
1858,43,2026-01-31,Returned
1859,379,2024-09-05,Completed
1860,525,2025-05-13,Returned
1861,900,2025-08-24,Returned
1862,566,2025-04-14,Completed
1863,70,2024-07-27,Pending
1864,861,2025-08-16,Cancelled
1865,866,2026-04-29,Cancelled
1866,103,2025-12-07,Cancelled
1867,573,2025-09-21,Returned
1868,844,2026-02-02,Returned
1869,599,2025-12-09,Pending
1870,729,2026-05-06,Pending
1871,992,2025-03-05,Pending
1872,732,2024-07-23,Completed
1873,858,2026-04-12,Returned
1874,207,2025-04-18,Completed
1875,651,2024-12-20,Completed
1876,883,2024-08-21,Returned
1877,965,2026-01-27,Cancelled
1878,161,2025-02-14,Returned
1879,1000,2026-05-26,Returned
1880,959,2024-12-13,Pending
1881,778,2024-12-06,Returned
1882,167,2025-11-02,Returned
1883,298,2025-12-04,Pending
1884,468,2025-03-25,Cancelled
1885,733,2024-10-09,Completed
1886,552,2026-01-07,Cancelled
1887,234,2024-08-09,Cancelled
1888,872,2025-05-03,Pending
1889,892,2025-10-26,Cancelled
1890,126,2026-02-12,Pending
1891,897,2024-10-31,Pending
1892,971,2026-06-19,Completed
1893,531,2024-09-08,Completed
1894,437,2026-02-18,Completed
1895,509,2025-08-23,Returned
1896,770,2025-07-15,Completed
1897,258,2024-09-16,Cancelled
1898,199,2024-06-30,Returned
1899,623,2025-08-18,Returned
1900,173,2026-06-17,Completed
1901,893,2025-12-01,Pending
1902,646,2025-07-10,Pending
1903,163,2025-05-20,Pending
1904,467,2025-11-21,Returned
1905,819,2024-06-28,Completed
1906,132,2024-10-30,Returned
1907,262,2025-08-21,Pending
1908,737,2025-12-06,Pending
1909,399,2026-01-07,Pending
1910,227,2025-02-18,Returned
1911,148,2024-07-10,Completed
1912,129,2025-03-17,Cancelled
1913,275,2025-07-13,Cancelled
1914,850,2025-03-02,Cancelled
1915,73,2025-01-09,Pending
1916,484,2025-02-26,Cancelled
1917,392,2025-05-30,Cancelled
1918,749,2024-09-10,Pending
1919,666,2025-10-01,Returned
1920,589,2024-08-29,Completed
1921,974,2026-01-18,Returned
1922,257,2025-07-25,Cancelled
1923,413,2024-08-29,Pending
1924,468,2025-11-13,Cancelled
1925,445,2024-09-13,Pending
1926,933,2024-08-17,Cancelled
1927,50,2025-05-01,Pending
1928,809,2025-07-31,Cancelled
1929,363,2024-10-27,Pending
1930,360,2026-05-04,Pending
1931,33,2025-09-08,Pending
1932,844,2026-02-07,Pending
1933,450,2025-08-08,Cancelled
1934,971,2026-05-27,Returned
1935,849,2024-11-13,Pending
1936,650,2026-03-05,Cancelled
1937,343,2025-04-03,Pending
1938,937,2025-02-11,Pending
1939,691,2026-06-14,Completed
1940,748,2026-04-01,Returned
1941,897,2025-06-01,Cancelled
1942,217,2024-09-28,Completed
1943,861,2026-05-13,Cancelled
1944,195,2025-01-31,Completed
1945,810,2025-07-29,Returned
1946,428,2025-05-17,Pending
1947,323,2026-04-04,Cancelled
1948,769,2025-10-08,Pending
1949,245,2024-12-07,Pending
1950,94,2025-06-02,Cancelled
1951,625,2025-08-13,Completed
1952,658,2025-05-02,Cancelled
1953,456,2026-06-23,Completed
1954,772,2026-01-28,Pending
1955,363,2026-05-17,Pending
1956,191,2025-03-12,Returned
1957,448,2025-12-03,Returned
1958,467,2026-04-21,Cancelled
1959,596,2025-08-03,Cancelled
1960,657,2026-01-08,Cancelled
1961,310,2025-12-05,Completed
1962,879,2024-08-04,Returned
1963,692,2025-03-25,Completed
1964,506,2025-06-13,Cancelled
1965,275,2024-12-21,Pending
1966,141,2026-01-14,Returned
1967,677,2025-08-07,Cancelled
1968,961,2025-06-03,Pending
1969,433,2024-12-28,Completed
1970,30,2026-06-09,Completed
1971,103,2026-03-07,Pending
1972,168,2025-03-20,Completed
1973,942,2026-01-03,Completed
1974,513,2024-07-03,Pending
1975,544,2025-11-15,Completed
1976,43,2026-05-09,Cancelled
1977,360,2024-12-17,Returned
1978,651,2025-04-21,Cancelled
1979,469,2026-06-06,Returned
1980,734,2025-07-24,Returned
1981,610,2025-05-25,Completed
1982,815,2025-04-05,Returned
1983,158,2024-10-16,Cancelled
1984,212,2025-01-25,Cancelled
1985,311,2026-03-05,Pending
1986,404,2025-03-24,Completed
1987,139,2025-02-23,Completed
1988,818,2025-04-26,Returned
1989,579,2024-10-29,Cancelled
1990,218,2026-04-02,Pending
1991,653,2025-06-06,Returned
1992,391,2026-05-01,Cancelled
1993,401,2026-02-18,Returned
1994,177,2025-09-21,Cancelled
1995,953,2024-10-21,Returned
1996,494,2025-12-05,Pending
1997,795,2025-08-04,Returned
1998,976,2025-04-26,Pending
1999,664,2024-11-14,Pending
2000,973,2024-09-11,Returned
2001,63,2026-05-06,Pending
2002,471,2024-09-08,Cancelled
2003,892,2024-08-20,Cancelled
2004,342,2024-11-02,Cancelled
2005,258,2026-02-15,Returned
2006,688,2024-09-03,Pending
2007,47,2024-11-30,Pending
2008,159,2025-02-24,Pending
2009,425,2025-07-28,Cancelled
2010,974,2024-11-01,Pending
2011,173,2024-12-24,Cancelled
2012,699,2026-01-01,Completed
2013,767,2025-07-16,Returned
2014,748,2025-10-04,Completed
2015,12,2026-02-28,Cancelled
2016,948,2025-06-02,Completed
2017,650,2025-03-24,Completed
2018,474,2024-10-26,Completed
2019,52,2025-12-30,Completed
2020,535,2026-01-26,Completed
2021,941,2025-01-02,Returned
2022,588,2024-12-05,Completed
2023,781,2025-05-27,Completed
2024,585,2026-05-04,Pending
2025,922,2025-05-23,Completed
2026,955,2025-04-22,Pending
2027,575,2025-11-14,Completed
2028,93,2025-08-08,Returned
2029,627,2026-06-20,Cancelled
2030,962,2026-02-22,Pending
2031,723,2025-10-22,Completed
2032,432,2025-07-29,Cancelled
2033,93,2025-01-05,Pending
2034,589,2025-04-16,Returned
2035,602,2024-11-18,Completed
2036,280,2025-08-27,Pending
2037,143,2025-08-04,Pending
2038,83,2025-06-23,Cancelled
2039,462,2025-07-26,Returned
2040,553,2025-02-23,Completed
2041,23,2024-08-22,Cancelled
2042,983,2024-08-01,Pending
2043,690,2026-06-12,Cancelled
2044,811,2026-05-08,Pending
2045,703,2025-02-05,Returned
2046,935,2025-05-20,Cancelled
2047,317,2024-12-27,Returned
2048,12,2024-07-30,Completed
2049,819,2024-12-06,Pending
2050,514,2025-09-07,Completed
2051,315,2026-03-13,Cancelled
2052,634,2024-08-23,Returned
2053,590,2025-11-20,Completed
2054,837,2025-11-12,Cancelled
2055,192,2024-08-27,Cancelled
2056,162,2025-04-12,Pending
2057,770,2025-07-12,Returned
2058,325,2024-08-19,Cancelled
2059,820,2024-12-12,Returned
2060,353,2026-06-03,Cancelled
2061,914,2026-04-05,Cancelled
2062,383,2025-04-25,Completed
2063,405,2025-12-18,Pending
2064,589,2026-04-25,Returned
2065,305,2025-07-25,Pending
2066,567,2025-06-24,Cancelled
2067,824,2025-06-28,Completed
2068,154,2026-01-03,Returned
2069,46,2026-01-31,Pending
2070,508,2024-11-20,Cancelled
2071,895,2024-06-25,Cancelled
2072,127,2025-03-07,Completed
2073,10,2025-05-03,Returned
2074,44,2025-06-01,Returned
2075,155,2024-08-22,Pending
2076,711,2025-06-03,Returned
2077,148,2025-08-30,Returned
2078,270,2025-03-13,Cancelled
2079,907,2024-10-14,Returned
2080,806,2026-05-31,Returned
2081,142,2026-02-11,Completed
2082,270,2025-10-22,Pending
2083,796,2025-01-17,Completed
2084,261,2024-09-16,Cancelled
2085,942,2026-06-07,Completed
2086,268,2025-09-18,Completed
2087,600,2025-05-04,Pending
2088,156,2026-04-21,Returned
2089,456,2025-02-10,Completed
2090,659,2025-12-09,Completed
2091,815,2025-05-22,Pending
2092,973,2024-09-24,Completed
2093,566,2025-01-24,Cancelled
2094,505,2025-08-01,Returned
2095,152,2024-09-16,Completed
2096,651,2025-10-08,Cancelled
2097,261,2026-03-15,Pending
2098,564,2025-01-29,Returned
2099,681,2025-08-23,Returned
2100,501,2025-05-28,Completed
2101,591,2025-03-15,Completed
2102,705,2026-06-22,Returned
2103,663,2025-06-05,Pending
2104,145,2026-06-24,Returned
2105,560,2025-11-01,Completed
2106,182,2025-11-20,Pending
2107,224,2025-03-02,Cancelled
2108,957,2026-06-22,Cancelled
2109,980,2025-11-21,Pending
2110,96,2024-12-11,Completed
2111,11,2026-03-27,Returned
2112,772,2025-01-11,Pending
2113,442,2025-09-03,Returned
2114,480,2026-05-22,Cancelled
2115,338,2026-04-02,Completed
2116,834,2024-10-16,Cancelled
2117,473,2026-02-20,Cancelled
2118,599,2026-03-08,Cancelled
2119,852,2025-12-03,Pending
2120,576,2025-09-13,Completed
2121,957,2026-03-21,Cancelled
2122,493,2026-05-15,Completed
2123,842,2024-09-14,Returned
2124,30,2025-10-09,Completed
2125,830,2026-01-15,Completed
2126,156,2024-11-28,Returned
2127,486,2024-12-09,Cancelled
2128,2,2024-07-06,Returned
2129,661,2026-01-03,Returned
2130,450,2025-01-18,Returned
2131,193,2024-10-04,Returned
2132,507,2025-09-24,Completed
2133,169,2026-01-29,Completed
2134,375,2024-11-13,Returned
2135,8,2025-08-28,Completed
2136,463,2025-01-20,Pending
2137,282,2024-11-13,Completed
2138,518,2024-08-31,Returned
2139,950,2025-12-20,Cancelled
2140,548,2025-01-28,Returned
2141,128,2025-10-24,Completed
2142,579,2024-12-17,Completed
2143,89,2025-10-30,Completed
2144,787,2026-03-22,Completed
2145,358,2026-02-14,Completed
2146,125,2025-04-02,Completed
2147,438,2025-01-10,Cancelled
2148,133,2026-02-22,Cancelled
2149,422,2024-10-07,Cancelled
2150,858,2024-11-03,Returned
2151,776,2024-11-10,Pending
2152,461,2026-04-14,Completed
2153,611,2025-07-24,Pending
2154,714,2026-06-06,Returned
2155,928,2025-02-01,Returned
2156,545,2025-04-16,Returned
2157,927,2026-02-12,Returned
2158,996,2025-06-22,Returned
2159,881,2025-09-13,Completed
2160,345,2025-06-27,Pending
2161,776,2025-11-30,Returned
2162,448,2025-05-31,Completed
2163,100,2026-01-22,Returned
2164,87,2024-08-26,Returned
2165,417,2024-07-25,Cancelled
2166,55,2025-06-27,Returned
2167,798,2025-11-05,Completed
2168,551,2026-04-28,Returned
2169,828,2025-09-04,Pending
2170,541,2026-05-10,Cancelled
2171,949,2025-06-15,Cancelled
2172,782,2025-06-05,Returned
2173,230,2026-03-15,Returned
2174,298,2024-10-23,Completed
2175,454,2024-07-31,Pending
2176,362,2024-11-06,Pending
2177,190,2024-10-20,Cancelled
2178,441,2026-03-30,Completed
2179,239,2025-01-27,Pending
2180,420,2025-05-14,Pending
2181,382,2025-04-04,Completed
2182,85,2026-03-27,Pending
2183,492,2026-02-11,Returned
2184,74,2025-09-28,Returned
2185,178,2024-10-13,Returned
2186,434,2025-04-08,Completed
2187,72,2025-12-15,Returned
2188,977,2025-06-17,Cancelled
2189,551,2025-07-19,Pending
2190,532,2024-12-04,Cancelled
2191,622,2024-11-13,Pending
2192,880,2024-08-09,Completed
2193,355,2025-12-08,Returned
2194,689,2026-06-16,Returned
2195,390,2024-08-12,Completed
2196,766,2025-07-16,Completed
2197,285,2025-12-10,Pending
2198,420,2025-04-09,Completed
2199,576,2025-07-18,Completed
2200,373,2025-06-06,Pending
2201,741,2026-01-01,Completed
2202,509,2024-06-28,Pending
2203,66,2024-12-23,Cancelled
2204,37,2024-11-11,Completed
2205,187,2025-10-11,Completed
2206,275,2024-11-21,Returned
2207,780,2026-04-11,Completed
2208,453,2026-06-06,Completed
2209,496,2025-05-30,Cancelled
2210,163,2025-11-09,Cancelled
2211,80,2025-11-24,Pending
2212,587,2025-05-11,Cancelled
2213,891,2025-07-09,Completed
2214,400,2026-06-23,Returned
2215,194,2025-06-07,Returned
2216,979,2024-10-11,Pending
2217,557,2024-09-02,Returned
2218,907,2024-12-04,Cancelled
2219,789,2025-10-07,Completed
2220,373,2026-04-04,Cancelled
2221,755,2025-08-09,Completed
2222,184,2025-05-25,Pending
2223,89,2026-02-17,Cancelled
2224,908,2025-05-27,Pending
2225,537,2024-11-12,Returned
2226,102,2025-04-15,Pending
2227,146,2025-05-28,Cancelled
2228,769,2026-01-13,Returned
2229,336,2026-02-03,Returned
2230,372,2024-07-07,Completed
2231,807,2026-01-16,Returned
2232,684,2026-04-09,Completed
2233,478,2025-09-17,Cancelled
2234,825,2025-03-24,Cancelled
2235,967,2025-05-11,Pending
2236,378,2025-12-24,Pending
2237,914,2026-02-18,Completed
2238,316,2024-12-22,Returned
2239,777,2024-10-01,Cancelled
2240,912,2024-10-04,Completed
2241,258,2026-03-09,Cancelled
2242,953,2025-06-10,Pending
2243,874,2025-10-20,Returned
2244,891,2026-05-01,Returned
2245,745,2025-03-24,Pending
2246,10,2025-09-01,Returned
2247,739,2025-11-02,Returned
2248,41,2025-02-04,Pending
2249,624,2026-02-10,Completed
2250,170,2025-07-14,Completed
2251,459,2025-02-15,Cancelled
2252,811,2025-06-24,Completed
2253,89,2024-08-19,Pending
2254,786,2025-09-19,Completed
2255,141,2025-04-27,Cancelled
2256,57,2026-04-14,Pending
2257,940,2024-11-20,Completed
2258,469,2024-12-16,Pending
2259,537,2025-02-19,Pending
2260,594,2025-09-26,Pending
2261,699,2025-03-08,Returned
2262,66,2024-08-16,Returned
2263,950,2025-03-19,Completed
2264,49,2024-12-27,Returned
2265,720,2026-02-19,Completed
2266,720,2024-12-29,Returned
2267,676,2024-08-11,Completed
2268,820,2024-12-22,Pending
2269,601,2024-11-07,Returned
2270,374,2024-11-12,Cancelled
2271,108,2025-05-09,Pending
2272,110,2024-08-21,Returned
2273,296,2025-08-11,Completed
2274,204,2026-02-04,Cancelled
2275,294,2025-04-11,Pending
2276,179,2025-01-23,Returned
2277,353,2026-01-09,Pending
2278,185,2024-09-13,Completed
2279,122,2025-08-08,Cancelled
2280,968,2025-11-23,Pending
2281,693,2025-07-23,Cancelled
2282,87,2026-01-24,Returned
2283,229,2026-03-05,Completed
2284,847,2024-12-25,Completed
2285,504,2025-12-12,Cancelled
2286,866,2025-02-18,Pending
2287,926,2024-09-22,Returned
2288,101,2024-08-16,Returned
2289,680,2024-10-08,Cancelled
2290,762,2024-08-03,Completed
2291,709,2026-02-14,Completed
2292,521,2025-12-02,Completed
2293,616,2025-06-04,Cancelled
2294,186,2025-03-30,Pending
2295,919,2024-11-15,Returned
2296,441,2024-08-12,Completed
2297,467,2026-03-01,Pending
2298,604,2025-08-08,Returned
2299,896,2024-07-03,Returned
2300,641,2024-11-25,Pending
2301,40,2024-11-17,Cancelled
2302,158,2025-11-16,Cancelled
2303,756,2025-11-14,Pending
2304,568,2025-07-27,Cancelled
2305,382,2025-02-03,Pending
2306,802,2025-06-05,Cancelled
2307,18,2026-05-19,Completed
2308,817,2024-11-13,Pending
2309,185,2025-08-17,Pending
2310,264,2024-12-25,Returned
2311,684,2024-09-23,Completed
2312,690,2024-12-27,Cancelled
2313,145,2026-05-31,Returned
2314,809,2026-03-01,Completed
2315,399,2024-07-09,Completed
2316,334,2024-07-17,Returned
2317,819,2026-01-30,Completed
2318,765,2025-02-23,Pending
2319,619,2025-01-05,Cancelled
2320,766,2025-03-10,Pending
2321,312,2026-01-09,Returned
2322,254,2025-04-10,Pending
2323,11,2026-04-03,Cancelled
2324,677,2025-05-20,Returned
2325,83,2025-04-18,Returned
2326,401,2026-04-03,Cancelled
2327,848,2025-12-07,Completed
2328,430,2025-04-10,Cancelled
2329,165,2024-09-01,Returned
2330,126,2026-05-08,Cancelled
2331,218,2024-10-23,Cancelled
2332,556,2025-07-01,Pending
2333,80,2024-11-11,Cancelled
2334,304,2025-02-28,Completed
2335,664,2026-01-23,Completed
2336,232,2026-05-11,Completed
2337,132,2024-10-25,Cancelled
2338,803,2024-07-18,Completed
2339,774,2025-02-01,Completed
2340,931,2026-03-24,Pending
2341,949,2025-02-14,Cancelled
2342,503,2024-09-24,Completed
2343,642,2025-09-19,Cancelled
2344,516,2025-03-14,Pending
2345,900,2026-03-11,Cancelled
2346,88,2025-02-18,Pending
2347,660,2026-01-19,Completed
2348,219,2024-11-03,Cancelled
2349,766,2026-05-15,Completed
2350,73,2025-01-07,Pending
2351,634,2026-06-11,Pending
2352,218,2025-04-17,Cancelled
2353,70,2025-11-28,Completed
2354,489,2024-11-29,Completed
2355,387,2025-01-27,Returned
2356,335,2025-10-27,Cancelled
2357,664,2024-12-11,Pending
2358,651,2025-07-11,Returned
2359,173,2025-07-13,Pending
2360,313,2024-08-06,Cancelled
2361,614,2026-06-17,Cancelled
2362,76,2025-01-14,Completed
2363,698,2025-10-02,Cancelled
2364,899,2024-10-02,Pending
2365,909,2026-01-29,Completed
2366,350,2025-07-24,Pending
2367,207,2024-12-20,Completed
2368,434,2025-05-18,Completed
2369,732,2025-08-15,Pending
2370,162,2025-01-13,Completed
2371,701,2026-04-24,Completed
2372,779,2026-04-23,Pending
2373,184,2024-12-15,Completed
2374,784,2026-06-13,Returned
2375,995,2026-05-18,Returned
2376,510,2025-12-31,Returned
2377,689,2025-02-21,Returned
2378,37,2024-10-28,Returned
2379,973,2024-08-14,Cancelled
2380,331,2025-07-11,Pending
2381,323,2024-07-23,Returned
2382,54,2025-05-09,Returned
2383,228,2024-11-18,Cancelled
2384,785,2026-04-19,Completed
2385,553,2025-03-06,Pending
2386,9,2024-07-22,Completed
2387,540,2025-03-20,Cancelled
2388,829,2025-08-24,Cancelled
2389,397,2025-06-30,Returned
2390,412,2025-04-25,Cancelled
2391,157,2025-09-03,Cancelled
2392,992,2025-01-25,Cancelled
2393,307,2025-11-10,Returned
2394,7,2024-12-23,Cancelled
2395,654,2026-05-03,Returned
2396,699,2024-10-05,Cancelled
2397,298,2025-05-04,Completed
2398,404,2025-10-28,Pending
2399,557,2026-03-08,Returned
2400,361,2026-04-20,Returned
2401,563,2026-05-31,Cancelled
2402,425,2024-10-14,Returned
2403,295,2026-06-18,Returned
2404,18,2024-12-27,Completed
2405,233,2024-09-13,Cancelled
2406,772,2024-12-15,Pending
2407,723,2025-10-22,Cancelled
2408,967,2025-05-03,Completed
2409,942,2025-04-01,Returned
2410,154,2026-05-27,Cancelled
2411,683,2025-01-12,Pending
2412,188,2024-10-10,Cancelled
2413,263,2025-09-08,Cancelled
2414,131,2026-04-21,Cancelled
2415,533,2025-08-12,Completed
2416,852,2025-08-22,Returned
2417,959,2024-10-14,Completed
2418,79,2026-04-14,Pending
2419,764,2026-01-17,Returned
2420,235,2026-04-22,Cancelled
2421,601,2025-06-29,Pending
2422,199,2025-11-07,Pending
2423,754,2025-05-05,Pending
2424,520,2026-03-01,Completed
2425,923,2025-11-13,Pending
2426,4,2025-09-25,Completed
2427,680,2026-02-19,Completed
2428,449,2024-09-04,Cancelled
2429,130,2024-07-08,Cancelled
2430,632,2026-01-25,Cancelled
2431,887,2025-11-25,Pending
2432,34,2026-01-12,Completed
2433,369,2025-01-04,Cancelled
2434,294,2025-07-11,Returned
2435,171,2026-06-03,Pending
2436,175,2024-11-20,Pending
2437,908,2025-11-26,Returned
2438,174,2025-08-02,Pending
2439,60,2025-12-14,Returned
2440,575,2026-03-01,Completed
2441,600,2026-03-03,Completed
2442,33,2025-08-21,Cancelled
2443,973,2024-07-25,Completed
2444,165,2026-03-04,Completed
2445,446,2025-11-02,Completed
2446,198,2025-12-21,Cancelled
2447,122,2026-05-26,Returned
2448,753,2024-08-07,Returned
2449,602,2025-12-31,Returned
2450,449,2026-01-07,Completed
2451,883,2025-07-15,Pending
2452,537,2025-01-07,Pending
2453,787,2025-09-26,Returned
2454,465,2024-08-24,Cancelled
2455,209,2024-10-02,Cancelled
2456,859,2026-05-18,Pending
2457,190,2025-06-18,Returned
2458,545,2024-08-17,Cancelled
2459,276,2026-04-16,Pending
2460,87,2025-05-28,Cancelled
2461,499,2024-12-05,Cancelled
2462,512,2026-06-17,Cancelled
2463,365,2026-01-25,Completed
2464,740,2024-06-25,Returned
2465,792,2026-02-04,Cancelled
2466,410,2025-03-15,Completed
2467,976,2024-06-30,Completed
2468,957,2025-04-09,Pending
2469,931,2024-10-19,Completed
2470,214,2026-04-25,Completed
2471,722,2025-12-29,Cancelled
2472,283,2026-01-08,Returned
2473,298,2024-10-18,Returned
2474,433,2025-04-01,Completed
2475,856,2024-09-03,Returned
2476,299,2025-08-03,Completed
2477,398,2024-08-28,Completed
2478,594,2025-03-12,Completed
2479,485,2025-04-18,Cancelled
2480,535,2026-06-14,Returned
2481,449,2024-08-25,Completed
2482,118,2025-02-09,Cancelled
2483,190,2025-10-11,Cancelled
2484,57,2026-01-15,Completed
2485,725,2025-05-11,Pending
2486,914,2024-12-25,Pending
2487,710,2024-08-12,Completed
2488,354,2026-01-20,Pending
2489,655,2025-09-23,Returned
2490,256,2025-11-26,Cancelled
2491,733,2025-03-01,Completed
2492,766,2025-11-02,Pending
2493,622,2026-05-16,Pending
2494,823,2025-05-13,Returned
2495,549,2025-08-03,Cancelled
2496,433,2025-12-13,Completed
2497,489,2024-06-29,Cancelled
2498,12,2024-08-26,Cancelled
2499,136,2024-07-06,Completed
2500,659,2024-09-15,Completed
2501,921,2024-10-27,Returned
2502,328,2026-01-04,Cancelled
2503,439,2026-04-20,Completed
2504,637,2026-03-03,Cancelled
2505,36,2026-02-01,Completed
2506,190,2025-02-26,Pending
2507,153,2025-10-23,Pending
2508,330,2026-03-22,Cancelled
2509,300,2024-11-20,Returned
2510,632,2024-10-31,Cancelled
2511,899,2025-08-19,Pending
2512,242,2025-01-04,Returned
2513,642,2026-05-28,Completed
2514,761,2025-06-01,Cancelled
2515,889,2025-08-25,Pending
2516,951,2025-08-22,Completed
2517,49,2025-05-05,Pending
2518,473,2025-08-10,Completed
2519,245,2026-05-17,Returned
2520,181,2025-06-21,Completed
2521,476,2025-12-12,Returned
2522,780,2025-04-09,Cancelled
2523,524,2025-01-08,Completed
2524,894,2024-09-19,Returned
2525,724,2025-05-21,Returned
2526,694,2025-10-30,Cancelled
2527,46,2025-10-22,Cancelled
2528,756,2026-01-13,Pending
2529,86,2024-07-28,Pending
2530,889,2025-02-20,Returned
2531,650,2026-02-09,Pending
2532,17,2025-04-07,Pending
2533,462,2025-01-29,Pending
2534,393,2025-09-26,Cancelled
2535,485,2025-01-05,Returned
2536,528,2024-09-13,Completed
2537,601,2025-02-25,Pending
2538,927,2025-10-06,Cancelled
2539,466,2026-06-11,Pending
2540,616,2025-01-28,Pending
2541,684,2025-01-24,Returned
2542,745,2026-02-22,Completed
2543,796,2025-12-28,Completed
2544,954,2024-07-30,Pending
2545,62,2025-09-10,Cancelled
2546,494,2026-01-29,Pending
2547,920,2024-12-29,Cancelled
2548,647,2026-06-01,Pending
2549,67,2024-12-19,Returned
2550,503,2024-11-11,Pending
2551,926,2026-05-05,Pending
2552,407,2026-04-16,Pending
2553,65,2026-01-21,Cancelled
2554,980,2025-07-03,Returned
2555,126,2026-06-21,Returned
2556,594,2024-11-14,Cancelled
2557,749,2026-02-27,Returned
2558,679,2025-12-31,Completed
2559,221,2025-06-11,Cancelled
2560,230,2024-08-31,Cancelled
2561,469,2025-05-06,Pending
2562,538,2025-03-11,Completed
2563,58,2024-12-30,Pending
2564,130,2025-02-28,Cancelled
2565,481,2026-03-27,Cancelled
2566,564,2025-03-04,Pending
2567,399,2025-11-23,Pending
2568,903,2026-04-29,Returned
2569,415,2026-05-11,Pending
2570,78,2025-08-14,Pending
2571,174,2025-04-20,Returned
2572,424,2025-12-18,Cancelled
2573,576,2026-05-14,Cancelled
2574,993,2024-07-24,Pending
2575,878,2025-02-11,Cancelled
2576,838,2025-03-21,Completed
2577,269,2024-09-05,Cancelled
2578,830,2025-07-04,Completed
2579,308,2025-11-17,Pending
2580,262,2026-03-16,Cancelled
2581,432,2024-12-27,Completed
2582,911,2026-05-25,Returned
2583,152,2025-10-14,Returned
2584,312,2024-08-04,Pending
2585,853,2025-04-02,Cancelled
2586,461,2024-12-07,Completed
2587,609,2025-02-20,Pending
2588,984,2024-10-15,Completed
2589,191,2024-10-13,Returned
2590,855,2024-09-12,Pending
2591,858,2025-10-17,Completed
2592,499,2024-12-11,Cancelled
2593,536,2024-09-25,Cancelled
2594,974,2024-10-16,Cancelled
2595,435,2024-09-09,Cancelled
2596,647,2025-02-02,Returned
2597,996,2025-01-04,Pending
